           1   3.7825129773538612E-004   3.7825129773538612E-004   4.4349910949023879E-004
          21   1.3274744226678063E-003   1.1182541913003522E-003   1.0421444236048884E-003
          41   1.1119434748160192E-003   1.0732799305934158E-003   8.4258700245772825E-004
          61   5.0385025069819964E-004   7.9239452309862418E-004   5.9076370349272242E-004
          81   6.2664766516998239E-004   6.5986156629423544E-004   4.9195476663835107E-004
         101   8.1992066401298622E-004   7.9141108635002305E-004   6.2130360957256400E-004
         121   3.9565762582643744E-004   4.9778807871115791E-004   4.6390800446057857E-004
         141   7.9690856102802485E-004   5.3357799893051126E-004   6.2561944608267525E-004
         161   1.8148719301145470E-003   1.4756747769401261E-003   1.7302265805522622E-003
         181   5.0290852183898472E-004   7.5110313257055700E-004   7.4186737282156356E-004
         201   2.0685794057347970E-003   2.1430973474682027E-003   2.0431436145835896E-003
         221   2.3920084391657556E-003   2.4312096625120822E-003   2.2804455309905539E-003
         241   3.4959115864647937E-004   5.2212082908869586E-004   5.1570069538361442E-004
         261   7.0250357178889633E-004   6.6010992801849731E-004   6.9386540489742418E-004
         281   1.9640742441494512E-003   1.2693389889714313E-003   1.8724701214542386E-003
         301   4.7745797703912965E-004   6.0070342018350004E-004   7.8564397687680507E-004
         321   1.2915470398330170E-003   1.2136066743769851E-003   1.4229521024251342E-003
         341   1.7784102013425835E-003   1.7784102013425835E-003   1.8912210456154481E-003
         361   3.9705635337800325E-004   6.2444204273443644E-004   6.5334531521824663E-004
         381   1.3647315978471170E-003   1.4138943176383761E-003   1.5035826311472487E-003
         401   1.1422003062179370E-003   1.0359535858338815E-003   1.2146541083699347E-003
         421   2.9507056670307636E-009   2.9507056670307636E-009   4.8553050662487703E-009
         441   1.9268288864327288E-004   1.2901273142027712E-004   2.2592041333082237E-004
         461   5.8035901444507655E-004   5.2637440106821165E-004   6.5680939730922486E-004
         481   2.1093437961034817E-004   3.2638309056750512E-004   3.6937736068860989E-004
         501   7.0925613841890537E-004   7.4684849623424178E-004   8.3160181517559137E-004
         521   5.2900802584407132E-004   5.2900802584407132E-004   5.9869397041866694E-004
         541   2.3539521092582897E-004   3.3035123081841521E-004   4.1221190159299991E-004
         561   8.7654178298623671E-004   7.3839202167402687E-004   1.0277439958906302E-003
         581   6.5691077482489437E-005   4.2454732108244163E-005   7.7022695069032192E-005
         601   3.9237417128783572E-005   5.5065389782774615E-005   7.1185742194798828E-005
         621   1.1699365772365158E-004   1.1699365772365158E-004   1.4211644874340931E-004
         641   2.5259708389220740E-005   2.5673674934662473E-005   2.9616972218399569E-005
         661   4.3508661041216507E-005   6.7321843330225858E-005   7.8934765709868856E-005
         681   6.3135541726691688E-005   6.3135541726691688E-005   7.6693037505355706E-005
         701   2.8429131986599884E-005   2.3115764978677776E-005   3.3333116885848515E-005
         721   7.8107599165892638E-007   7.8107599165892638E-007   1.4402755905198046E-006
         741   6.8611114454961402E-005   5.7797472402410825E-005   8.4710297464687275E-005
         761   6.3424965284105097E-005   6.1219606823339080E-005   7.5584417275140886E-005
         781   2.1286048897740222E-006   3.3476114265311664E-006   3.9250696441087915E-006
         801   2.1798771489065264E-004   2.2954161161939263E-004   2.6913721368213874E-004
         821   1.8214526104557734E-004   1.7581186234782564E-004   2.1706505244250578E-004
         841   7.2990473978899075E-005   9.1831385102915779E-005   1.3459176717108083E-004
         861   1.3565921625518812E-003   9.0831968290750007E-004   1.6749083080915233E-003
         881   5.8607604882163471E-004   4.7653921373957779E-004   6.9843501578079428E-004
         901   7.7405914562214963E-005   1.1560715792718873E-004   1.4273367828018248E-004
         921   9.7818483280421057E-004   1.0134226970956771E-003   1.2077099872307661E-003
         941   1.3705488173705318E-003   1.3930099380827664E-003   1.6333021743733819E-003
         961   3.0872169726848995E-005   4.6108153638546451E-005   5.6927153002779052E-005
         981   1.3816072562792880E-004   1.2982320704362426E-004   1.7057930422572493E-004
        1001   1.6048238580175435E-003   1.0371631823395649E-003   1.9124910135015604E-003
        1021   2.6266929095053909E-004   3.3047168345504987E-004   4.7654279502457568E-004
        1041   1.3240164902839299E-003   1.2441167065827617E-003   1.6083309586005469E-003
        1061   2.3989750418256018E-003   2.3989750418256018E-003   2.8127948300742315E-003
        1081   2.7842675049800084E-004   4.3787580113940254E-004   5.0513046809461896E-004
        1101   1.6622648701563425E-003   1.7221458476022128E-003   2.0192135609226804E-003
        1121   1.0209923339420904E-003   9.2602029932777681E-004   1.1971120617712994E-003
        1141   2.3193046935568860E-004   2.3193046935568860E-004   4.2077546910092919E-004
        1161   6.6839843470626963E-004   4.4753277442368354E-004   7.8369621558913212E-004
        1181   2.3877928511958951E-003   2.1656819324586255E-003   2.7023355275920735E-003
        1201   6.9084529403630511E-004   1.0689590885473860E-003   1.2097724980947493E-003
        1221   4.5001955057550570E-003   4.7387171773029951E-003   5.2764728403670164E-003
        1241   3.0030555024298088E-003   3.0030555024298088E-003   3.3986463991139398E-003
        1261   9.8862782623195824E-004   1.3874301772433630E-003   1.7312338454805558E-003
        1281   8.2338394002039704E-003   6.9361226570888185E-003   9.6541650049558579E-003
        1301   1.7672983068558544E-003   1.1421669281177305E-003   1.8794042843901159E-003
        1321   6.5071263844945965E-004   9.1320345972803431E-004   1.0707297598120029E-003
        1341   6.8431762027497383E-003   6.8431762027497383E-003   7.5394171986390389E-003
        1361   3.2853028545866913E-003   3.3391437561714251E-003   3.4937012254677088E-003
        1381   9.0515063477618449E-004   1.4005581363887680E-003   1.4894004887886635E-003
        1401   6.5430627948937373E-003   6.5430627948937373E-003   7.2087695400528829E-003
        1421   4.5115390862982005E-003   3.6683384234222857E-003   4.7977219550824129E-003
        1441   4.7699330594254922E-006   4.7699330594254922E-006   7.0363844589288515E-006
        1461   1.3477409914876883E-004   1.1353265921987172E-004   1.3311688172262779E-004
